run_id,suite_id,scenario,seed,scale,snapshot_date,from_bucket,to_bucket,contract_count,balance
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-06-30,current,1-29,47,208389.95
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-06-30,current,30-59,1,6415.42
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-06-30,current,current,159,604600.02
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,1-29,30-59,35,149424.68
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,1-29,60-89,2,3313.58
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,1-29,current,10,39292.17
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,30-59,60-89,18,82564.53
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,30-59,current,7,27964.02
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,60-89,90+,13,81778.98
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,60-89,current,5,19947.91
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,90+,90+,3,4649.91
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,90+,current,1,1715.19
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,current,1-29,64,302248.47
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,current,30-59,3,12386.75
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-07-31,current,current,199,740250.44
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,1-29,30-59,50,239237.49
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,1-29,60-89,1,1262.27
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,1-29,current,13,49420.70
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,30-59,60-89,29,120578.70
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,30-59,90+,1,7899.22
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,30-59,current,8,16206.14
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,60-89,90+,12,51650.00
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,60-89,current,8,17136.34
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,90+,90+,12,64050.51
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,90+,current,3,7722.80
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,current,1-29,77,288718.52
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,current,30-59,3,16283.08
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-08-31,current,current,272,1002394.50
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,1-29,30-59,58,224043.48
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,1-29,current,19,46097.74
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,30-59,60-89,35,166817.08
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,30-59,current,18,67355.24
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,60-89,90+,27,114872.33
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,60-89,current,3,4199.94
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,90+,90+,23,54927.65
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,current,1-29,101,410485.95
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,current,30-59,1,3425.09
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-09-30,current,current,342,1284277.26
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,1-29,30-59,73,292973.25
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,1-29,60-89,4,6656.82
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,1-29,current,24,91168.09
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,30-59,60-89,47,164023.64
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,30-59,current,12,33761.07
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,60-89,90+,21,101381.01
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,60-89,current,14,45179.90
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,90+,90+,28,85200.44
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,90+,current,11,24578.37
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,current,1-29,113,475670.78
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,current,30-59,9,43832.38
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-10-31,current,current,404,1461433.82
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,1-29,30-59,86,376526.87
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,1-29,current,27,80124.98
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,30-59,60-89,56,228450.39
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,30-59,current,26,78530.25
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,60-89,90+,39,123193.17
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,60-89,current,12,23365.74
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,90+,90+,31,70810.26
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,90+,current,10,25806.80
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,current,1-29,142,570720.68
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,current,30-59,2,10498.27
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-11-30,current,current,474,1755000.65
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,1-29,30-59,104,405045.63
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,1-29,60-89,2,1128.82
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,1-29,current,36,124419.17
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,30-59,60-89,62,269346.32
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,30-59,90+,2,15285.26
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,30-59,current,24,67173.61
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,60-89,90+,43,163131.33
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,60-89,current,13,37926.50
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,90+,90+,42,100640.63
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,90+,current,11,16338.93
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,current,1-29,167,770687.56
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,current,30-59,8,32637.98
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,2024-12-31,current,current,544,2061035.59
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-02-29,current,1-29,7,39644.51
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-02-29,current,current,2,12418.73
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-03-31,1-29,30-59,3,15431.85
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-03-31,1-29,current,4,15522.60
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-03-31,current,1-29,7,35689.47
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-03-31,current,current,28,135348.69
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-04-30,1-29,30-59,4,19785.20
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-04-30,1-29,current,3,14515.41
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-04-30,30-59,60-89,1,3061.62
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-04-30,30-59,current,2,4953.90
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-04-30,current,1-29,27,159458.25
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-04-30,current,current,60,263917.11
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,1-29,30-59,16,103619.54
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,1-29,current,11,39573.25
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,30-59,60-89,3,13968.91
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,30-59,current,1,2908.15
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,60-89,current,1,1085.27
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,current,1-29,35,172369.74
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,current,30-59,2,12363.42
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-05-31,current,current,109,439541.64
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,1-29,30-59,17,76339.13
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,1-29,current,18,74898.63
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,30-59,60-89,11,63958.71
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,30-59,current,7,41491.93
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,60-89,90+,3,13968.91
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,current,1-29,61,278735.54
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-06-30,current,current,151,588727.41
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,1-29,30-59,37,180160.36
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,1-29,60-89,1,5380.78
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,1-29,current,23,71332.95
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,30-59,60-89,10,38913.72
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,30-59,current,7,31696.12
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,60-89,90+,9,57003.69
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,60-89,current,2,1099.49
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,90+,current,3,9860.04
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,current,1-29,57,214583.39
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,current,30-59,3,17169.72
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-07-31,current,current,213,829145.02
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,1-29,30-59,27,96732.92
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,1-29,60-89,1,2884.03
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,1-29,current,29,83411.93
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,30-59,60-89,21,94534.91
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,30-59,current,19,58276.33
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,60-89,90+,7,36647.89
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,60-89,current,4,2642.83
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,90+,90+,3,22379.03
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,90+,current,6,18683.01
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,current,1-29,85,364313.51
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,current,30-59,5,26393.84
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-08-31,current,current,280,1054804.43
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,1-29,30-59,44,182930.26
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,1-29,current,41,136366.42
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,30-59,60-89,25,93089.48
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,30-59,current,7,14334.75
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,60-89,90+,14,57631.06
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,60-89,current,8,17693.02
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,90+,90+,8,30155.35
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,90+,current,2,956.48
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,current,1-29,117,497078.16
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,current,30-59,4,7638.09
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-09-30,current,current,363,1325007.42
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,1-29,30-59,59,247440.06
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,1-29,60-89,4,12498.28
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,1-29,current,54,184218.33
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,30-59,60-89,28,103128.57
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,30-59,current,20,51132.11
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,60-89,90+,17,62651.79
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,60-89,current,8,22435.70
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,90+,90+,11,31809.44
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,90+,current,8,15642.93
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,current,1-29,145,581711.65
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,current,30-59,10,28508.86
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-10-31,current,current,401,1473721.64
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,1-29,30-59,76,306651.57
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,1-29,current,69,218440.55
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,30-59,60-89,29,114953.25
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,30-59,current,40,111936.95
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,60-89,90+,14,62607.08
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,60-89,current,18,31901.15
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,90+,90+,14,36026.02
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,90+,current,10,19806.02
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,current,1-29,152,675572.11
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,current,30-59,1,4887.63
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-11-30,current,current,481,1799136.47
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,1-29,30-59,90,416521.78
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,1-29,current,62,201020.85
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,30-59,60-89,42,154508.97
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,30-59,90+,2,15179.67
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,30-59,current,33,90301.80
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,60-89,90+,22,89754.06
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,60-89,current,7,14361.31
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,90+,90+,11,32827.06
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,90+,current,13,18627.84
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,current,1-29,172,763294.95
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,current,30-59,9,39208.80
RUN_collections_change_sample_2026_7932bc75,SUITE_sample_2026,collections_change,2026,sample,2024-12-31,current,current,608,2184582.06
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-02-29,current,1-29,7,39644.51
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-02-29,current,current,2,12418.73
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-31,1-29,30-59,3,15431.85
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-31,1-29,current,4,15522.60
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-31,current,1-29,7,35689.47
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-03-31,current,current,28,135348.69
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-30,1-29,30-59,5,20391.89
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-30,1-29,current,2,14256.91
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-30,30-59,60-89,2,9349.18
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-30,30-59,current,1,0.00
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-30,current,1-29,24,134900.75
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-04-30,current,current,63,282162.29
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,1-29,30-59,20,121598.56
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,1-29,current,4,9926.99
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,30-59,60-89,5,20391.89
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,60-89,90+,1,6287.56
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,60-89,current,1,1085.27
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,current,1-29,29,146429.93
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,current,30-59,1,10920.67
RUN_macroeconomic_stress_sample_2026_c0afa13a,SUITE_sample_2026,macroeconomic_stress,2026,sample,2024-05-31,current,current,117,437957.62
