run_id,suite_id,scenario,seed,scale,contract_key,contract_id,was_ever_cured,cure_count,ever_relapsed,relapse_count,redefaulted
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,02f1542a0a8b8739f5ad82c6bf15249a,CTR_29e3fb70_0000150,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,03202d747a8e35c1b60cfb7557984f84,CTR_29e3fb70_0001857,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0323050fa9c0e47f8aaf788fa921c832,CTR_29e3fb70_0001577,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0340b47754cd0449702a298e549dd2ae,CTR_29e3fb70_0000806,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,035753fc395b7296680255b8bd9c3c90,CTR_29e3fb70_0001301,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,03a254d8530851e9dabd460a019a85e3,CTR_29e3fb70_0001723,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,03fe49558bd058300fc489066b04362e,CTR_29e3fb70_0002308,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0447e666ce1741b92895149ab6797bc4,CTR_29e3fb70_0001783,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,044da38fa772b7cda1fe789c45143eb1,CTR_29e3fb70_0000699,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,04646ea20735b641e4f9bbff75244d8e,CTR_29e3fb70_0000273,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,048a7eb9ee10988fa64b0e3e052c40ca,CTR_29e3fb70_0000050,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,04c38c3955c5f244c5741807a017dae0,CTR_29e3fb70_0002684,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,04e4eb7a5093f262aedb0dcb9f29f9d6,CTR_29e3fb70_0001385,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,04fa7bf74bb4778e023c8dc17afa00b9,CTR_29e3fb70_0000633,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0503723c1ec4d44e9db091deff3226ed,CTR_29e3fb70_0002046,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,050b180d19e0c235b3cf378b6b2ef8cd,CTR_29e3fb70_0000686,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0583faf9731b21c54e84006241faa817,CTR_29e3fb70_0001311,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,05a936081f29f74198bdaba6708b9c36,CTR_29e3fb70_0001465,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,05cfbabbac44e51f0e2df010c72852f6,CTR_29e3fb70_0001728,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,05d799af163611d65cb55a790ed7410f,CTR_29e3fb70_0001178,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,05da48e4ab371d8418373bf587a7dc5c,CTR_29e3fb70_0001862,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,05f5d614d3eab95fa7493f0a37d739be,CTR_29e3fb70_0001294,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0609f7610a65810ff7f6da3fdd0cb5f2,CTR_29e3fb70_0000865,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0626a6d09daf93a06fd5e6f8ad782284,CTR_29e3fb70_0000991,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,06bdc1b6b815270e2b0d8d2d0b4202b0,CTR_29e3fb70_0001609,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,06ef3ee75021284d1714c98519f14033,CTR_29e3fb70_0002373,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,06f2feaaff23f1957236dd9b92f6bb63,CTR_29e3fb70_0002450,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,06f6af1bcc50283155f493c990686340,CTR_29e3fb70_0002336,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,06f73c5bd5b52bb185bebc86fe38b10a,CTR_29e3fb70_0000029,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,071d2c17f8928d3324f70c1824db9ef9,CTR_29e3fb70_0002345,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,072ab432f9c576fbac987cce5dbf2e62,CTR_29e3fb70_0001490,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0759d4fbed629a9d7f81d4df2eac938b,CTR_29e3fb70_0001379,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,07a53b51df9c389ff6038f17255c8726,CTR_29e3fb70_0000671,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,07e19f0257aa552092c8842c751ae7c5,CTR_29e3fb70_0000472,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,07f26fac0ffd0c509e56d42ae10e6a1d,CTR_29e3fb70_0002276,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,080753774ec8d164254e8df0f693b402,CTR_29e3fb70_0001908,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,088104264986f65b3766a14fbdbb03ce,CTR_29e3fb70_0000342,True,2,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,08d986244e50af1c1e19c32e21c24fa3,CTR_29e3fb70_0001669,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0910f54b9128d508a2beb14fa7ad10b8,CTR_29e3fb70_0002557,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,096ef26e060b923a21ca79dad204af57,CTR_29e3fb70_0001106,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0976fa21a9644d1309e741ae71526de6,CTR_29e3fb70_0000443,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,099b817740a5088c05aa0ebe08d9c76d,CTR_29e3fb70_0000399,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,09e1ad05939047a51f130c632df12bf6,CTR_29e3fb70_0002936,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,09fd447e0df979217673d07abd86f955,CTR_29e3fb70_0000440,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0a19f65113df13b0aface48a381a0990,CTR_29e3fb70_0000536,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0a2ad97fa9085b44f8d5320f9c38a008,CTR_29e3fb70_0001995,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0a4f0a3d55092354865494b231417722,CTR_29e3fb70_0000238,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0a5055e0ebe0d591f480d8b52994ac77,CTR_29e3fb70_0002479,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0a5afa1da232f5f5a1f48fcd76b0b139,CTR_29e3fb70_0000123,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0a9ad0e5911b8ea0e27d7af161874d68,CTR_29e3fb70_0000411,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ac1752456fe184b4b4c67d4bdde859a,CTR_29e3fb70_0002615,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ac31c81119acc2b7b09462875bd003a,CTR_29e3fb70_0000100,True,2,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ace4f020e847e9e855b1a25d403e63b,CTR_29e3fb70_0000051,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ad7af7f3dd866d13bcb126cb7260dc7,CTR_29e3fb70_0000939,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ad8a165a636fa79334d25a08cc1ea06,CTR_29e3fb70_0000048,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0b1551209c5871fc7137418ac15fc5c5,CTR_29e3fb70_0000572,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0b321412d4af380467525ef3fb2fa1d0,CTR_29e3fb70_0000936,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ba8edb6e01928bd46688a261e36b190,CTR_29e3fb70_0001296,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0bb6f028e035b7c354f76a925c194c92,CTR_29e3fb70_0000031,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0bc151a344d826f55ed5643745784dca,CTR_29e3fb70_0000566,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0bf033fbb87f6aab432e8d066e70ec86,CTR_29e3fb70_0000454,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0c24681bd08ead9183b2443cc1338f31,CTR_29e3fb70_0001446,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0c34f3d7b9a647b0ae2b471e915fb232,CTR_29e3fb70_0000661,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0c47ee22b404ed6803a6ca5ffff31f03,CTR_29e3fb70_0001858,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0c5c72ff8d0fd60e95dc988e43dc46dc,CTR_29e3fb70_0001535,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0cbc2d8028b384290b41bc668ba87154,CTR_29e3fb70_0000901,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ccd3e61b9a3bb92dc0e79cf37120a4c,CTR_29e3fb70_0001339,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0cd64afb4e128e691bc19487cab4f475,CTR_29e3fb70_0000094,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0cfbfa539ed5a8b0072cc84c3e915d6b,CTR_29e3fb70_0001722,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0cfe57f5860d8574f3a9158371d4606d,CTR_29e3fb70_0000730,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0d03ebf5594a0f8f9ce416d4878ada56,CTR_29e3fb70_0002020,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0d6ec610cf61fa4ce810cd1457b6249b,CTR_29e3fb70_0001461,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0d9d08d7a76c8f17aefc0f8880849eb3,CTR_29e3fb70_0000163,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0dd6a228bff227544564fdb26ee4684a,CTR_29e3fb70_0000372,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0df58e81165f0abeaa8b0508bf52beea,CTR_29e3fb70_0000575,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0e046e2204651885e38c21697bbbd2ff,CTR_29e3fb70_0001337,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0e0d94e5687acb7f37161046377f14b0,CTR_29e3fb70_0001049,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0e29d4b0fbf78dcc1a6cd3f1ea7b4953,CTR_29e3fb70_0000391,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0e693707ce141a9060fbf17e233ffa3b,CTR_29e3fb70_0000758,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0e6a236738bc9cdc375eeb213599d64b,CTR_29e3fb70_0000623,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0e76f3695b1dc488fc70192085689967,CTR_29e3fb70_0002621,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ead4cbce41a7e1df47028b82bfa155e,CTR_29e3fb70_0001382,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ed33e480bf3d6febe20ca621174d69d,CTR_29e3fb70_0001785,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0ef5d2524f38933e1be523efd742268a,CTR_29e3fb70_0000691,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0f446d26d9b7490c6c5eb6dcaaabfd17,CTR_29e3fb70_0002291,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,0fb91d6fa2ad7dbc4e22c82c7b75971f,CTR_29e3fb70_0001216,True,2,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,102a9a9a22cb4a0814b8082500bde939,CTR_29e3fb70_0000182,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1038660d61a53a44f3c48a509d9fdf12,CTR_29e3fb70_0000733,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,103cb9326f561ae8661d21492a78ee40,CTR_29e3fb70_0000814,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1042928f28df0fccbf4c6de75604619a,CTR_29e3fb70_0003337,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1076166d7c7f4a55c7e28f75b7722f2b,CTR_29e3fb70_0000181,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,107ac8a7101788d4a19c2b046b237498,CTR_29e3fb70_0000118,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,109dc5c75d0b5cce14dbd4bf91d33362,CTR_29e3fb70_0000643,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,10a10cdc323439700eecacc1cbaf85b1,CTR_29e3fb70_0000952,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,10b77ce0eaed3aaa4b075732bcd578c9,CTR_29e3fb70_0000958,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,10b84ad7100f70a4a5ef1d67b2a326ac,CTR_29e3fb70_0001456,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,10baa4ccd118173b44b8bc32d013b85f,CTR_29e3fb70_0000143,True,2,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,116a87fd100aa288b5a3d552caf59d53,CTR_29e3fb70_0000717,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,116adfb7b241b7acaf533f46c27f542f,CTR_29e3fb70_0000022,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1174f07aed56177e0e1b4fcc9d6e9fb4,CTR_29e3fb70_0000727,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,119d4827d8d5ce6ba3f3c8c632a0ac69,CTR_29e3fb70_0001150,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,11de727a17423d0780342f63a23b9193,CTR_29e3fb70_0002039,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,120c3b80afcd9685511243e4c7d44cf9,CTR_29e3fb70_0002197,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12326e1e414aba549f15bacb3f5ca5b1,CTR_29e3fb70_0001322,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12386425631cb967318b5efb07b2bead,CTR_29e3fb70_0000254,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12395052ba64bc640130ee54d74a38ce,CTR_29e3fb70_0000510,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,125f7602228645e440843b0412e68adf,CTR_29e3fb70_0000384,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12944e0aff4cfa7a0ce5d17a54d97be5,CTR_29e3fb70_0001053,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12a70a51ef676c4a17542833a3f2ef1b,CTR_29e3fb70_0003045,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12b01b1404116f0ca33d1dd9d39a4f92,CTR_29e3fb70_0001390,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12cbee6e286fbcb115de06219045c609,CTR_29e3fb70_0001250,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12d7b151c7a4898d463553697e943f04,CTR_29e3fb70_0000175,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,12e8bf1cce7b9d1f5225b485718fa0d2,CTR_29e3fb70_0002222,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,131574b9016ae031c538a2cd68d6e5dd,CTR_29e3fb70_0001076,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,132d1cf7fd97456780b399f236f3fec7,CTR_29e3fb70_0000519,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1395a1b7baa542b84273c2de05ef5fa7,CTR_29e3fb70_0000548,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,13b66499c5c53c534f64ca69b83dbdc2,CTR_29e3fb70_0002217,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,13c14e1d810f7e23034bf040937b6525,CTR_29e3fb70_0000222,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,142abd77d8ae75d78268bccea0c5db54,CTR_29e3fb70_0001017,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1444dc29cf8cd6b8114e3032fd8dca3e,CTR_29e3fb70_0001801,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,146ce584c2c1f89288a90a4c4f1e5d4d,CTR_29e3fb70_0002150,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,147708030040818986e0da583e290230,CTR_29e3fb70_0000702,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,149fcb723085ab3ea2d8dcd5cca96ae2,CTR_29e3fb70_0001650,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,14e049f59fa638536cbe7dd80e2e7002,CTR_29e3fb70_0000360,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,14f1debf9b6072092cdc4880d56ce709,CTR_29e3fb70_0000580,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,14fe13da662d3235fade99df02e52cbb,CTR_29e3fb70_0000242,True,1,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1510987afa12908d308cbcb9d20caa47,CTR_29e3fb70_0001121,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,156ed7d76d98386240645893142668df,CTR_29e3fb70_0002235,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,1573a38f7724a63704c98ccd1c0fcb78,CTR_29e3fb70_0000063,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,15a35d1d0730e6dadf044f1fc7ab5e78,CTR_29e3fb70_0000289,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,15bcfcb893ac40d3142ea87bbcae95b6,CTR_29e3fb70_0000322,True,1,True,1,True
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,15be07df6550c34fdc97463d3918e77d,CTR_29e3fb70_0001854,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,15ded2d0fa416675d7594e5d168abd94,CTR_29e3fb70_0001392,False,0,False,0,False
RUN_baseline_sample_2026_29e3fb70,SUITE_sample_2026,baseline,2026,sample,15eb5648c7a75c11af85888d78a6388b,CTR_29e3fb70_0000999,False,0,False,0,False
